STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;PRCP;TAVG;TMAX;TMIN
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2004-10;1.7;15.85;22.4;9.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2004-11;58.9;18.25;25.3;11.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2004-12;0;21.05;29;13.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2005-01;0;21.9;30.3;13.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2005-02;0;21.65;29.6;13.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2005-03;22.3;19.8;27.2;12.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2005-04;5.7;16.25;24.4;8.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2005-05;54.4;11.4;16.3;6.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2005-06;146;11.9;15.5;8.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2005-07;27.8;10.15;15.8;4.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2005-08;137.3;12.1;16.9;7.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2005-09;16.5;12.25;18.5;6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2005-10;15.4;15.05;22;8.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2005-11;9.4;18.95;27.1;10.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2005-12;0;20.15;28;12.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2006-01;0;22.4;30.6;14.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2006-02;0;21.55;29.1;14
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2006-03;0;19;27.8;10.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2006-04;1.5;16.5;24.5;8.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2006-05;7.3;13.65;19.8;7.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2006-06;79.8;11.35;16.1;6.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2006-07;130;11.35;16.3;6.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2006-08;49.8;12.05;17.5;6.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2006-09;1.1;14.5;21;8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2006-10;62.9;16.05;22.6;9.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2006-11;1.1;18.4;26.3;10.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2006-12;0;20.55;28.9;12.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2007-01;0;21.95;29.9;14
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2007-02;14;20.4;27.9;12.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2007-03;1.6;19.45;27.2;11.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2007-04;0;15.05;22.1;8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2007-05;16.3;11;17.5;4.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2007-06;69.9;8.3;14.1;2.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2007-07;35.4;8.8;14.2;3.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2007-08;29.6;8.5;15.2;1.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2007-09;1;12.25;19.2;5.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2007-10;0;15.65;23.5;7.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2007-11;0.6;18.65;27.5;9.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2007-12;0;20.2;28.9;11.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2008-01;0;22.4;30.7;14.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2008-02;0;21.9;30.2;13.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2008-03;12.6;19.95;27.9;12
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2008-04;7.5;16.1;23.6;8.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2008-05;109.8;12.9;19.4;6.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2008-06;51;9.65;16.1;3.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2008-07;34.7;10.15;15.5;4.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2008-08;130.8;11.15;17.2;5.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2008-09;4.3;13.55;19.9;7.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2008-10;0;15.9;23.4;8.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2008-11;0;19.35;27.7;11
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2008-12;0;20.9;29;12.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2009-01;0;22.6;31.4;13.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2009-02;1;21.5;30;13
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2009-03;0;20.75;29.5;12
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2009-04;0;17.85;26.2;9.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2009-05;7;13.8;19.8;7.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2009-06;103.1;10.65;16.6;4.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2009-07;14.3;9.95;16.4;3.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2009-08;97.5;11.75;17.6;5.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2009-09;47.4;11.75;17.6;5.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2009-10;6.5;16.4;23.7;9.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2009-11;0;17.1;24.5;9.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2009-12;0;20.5;29.4;11.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2010-01;0;22.25;31;13.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2010-02;0;20.75;29.3;12.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2010-03;0;20.05;28.6;11.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2010-04;0.3;15.25;23.4;7.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2010-05;65.8;13.1;19.9;6.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2010-06;75.6;9.9;15.9;3.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2010-07;26.6;7.75;14;1.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2010-08;6.9;10.9;17.4;4.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2010-09;37.5;13.4;20.9;5.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2010-10;10;15.2;22.8;7.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2010-11;36.8;18.35;26.6;10.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2010-12;0;18.9;27.3;10.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2011-01;0;21.85;30.4;13.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2011-02;3.1;21.25;29.4;13.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2011-03;0.2;19.1;27.2;11
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2011-04;13;15.75;23.2;8.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2011-05;0;12.95;20.9;5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2011-06;56;9.4;16;2.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2011-07;43.2;8.8;15.4;2.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2011-08;27.7;10.1;15.9;4.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2011-09;1.9;15.2;23.2;7.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2011-10;2.5;16.1;23.9;8.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2011-11;0;18.75;27.5;10
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2011-12;0;21.45;30;12.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2012-01;0;22.05;30.1;14
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2012-02;0;22.85;31.2;14.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2012-03;0;21.65;30.7;12.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2012-04;9.6;16.55;23.7;9.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2012-05;34;14;20.3;7.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2012-06;69.8;11.6;17.3;5.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2012-07;2;9.85;17.1;2.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2012-08;35.8;10.8;17.3;4.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2012-09;0.4;13.95;20.6;7.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2012-10;41.1;14.75;21.1;8.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2012-11;0;19.05;27.2;10.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2012-12;21.5;20.15;28.4;11.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2013-01;0;21.95;29.6;14.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2013-02;0;22.3;30.7;13.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2013-03;0;19.35;28.2;10.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2013-04;0;16.05;24.2;7.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2013-05;96;12.5;19.2;5.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2013-06;34.6;11.25;18.1;4.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2013-07;3.7;10;16.4;3.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2013-08;24.4;11.25;18.3;4.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2013-09;6.4;13;19.8;6.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2013-10;0;16.15;24.2;8.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2013-11;0;18.25;27;9.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2013-12;0;21.05;29.5;12.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2014-01;0;22.5;31.1;13.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2014-02;0;20.85;29.6;12.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2014-03;0;19.35;27.9;10.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2014-04;0;15.5;24;7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2014-05;8.9;13.6;20.2;7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2014-06;75.2;9.35;15.4;3.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2014-07;34.6;10.7;16.4;5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2014-08;46.5;12.3;19.3;5.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2014-09;31.1;12.8;18.2;7.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2014-10;0.1;17.55;25.4;9.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2014-11;5.8;18.15;26.4;9.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2014-12;1.2;20;28.6;11.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2015-01;0;22.6;31.4;13.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2015-02;2.5;21.7;30;13.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2015-03;7.4;21.6;30.3;12.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2015-04;0;18;26.7;9.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2015-05;2;13.9;21.6;6.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2015-06;0;11.5;19.8;3.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2015-07;38.3;10.6;16.8;4.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2015-08;111.4;12.7;18.2;7.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2015-09;23.7;14.3;20.6;8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2015-10;27.7;14.75;21.2;8.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2015-11;4.5;17.8;25.1;10.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2015-12;0;21.05;29.8;12.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2016-01;10.2;21.95;29.4;14.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2016-02;0;22.3;31.1;13.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2016-03;0;20;28.2;11.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2016-04;109.2;15.35;21;9.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2016-05;20.5;14.25;19.4;9.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2016-06;38.4;10.7;17.3;4.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2016-07;50.2;10.85;16.6;5.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2016-08;0;12.75;19.9;5.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2016-09;0.4;15.3;24;6.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2016-10;16.2;16.4;23.8;9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2016-11;0;19.9;28.8;11
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2016-12;23.6;20.7;29.1;12.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2017-01;0;24.15;33.3;15
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2017-02;0;22.5;30.9;14.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2017-03;0;19.95;28.5;11.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2017-04;5.6;16.55;24.4;8.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2017-05;55.6;12.2;18;6.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2017-06;73.2;9.5;15.3;3.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2017-07;30.7;10;16.6;3.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2017-08;50.4;10.7;16.7;4.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2017-09;27.3;13.1;19.8;6.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2017-10;35.5;15.05;22.6;7.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2017-11;0.1;18.95;27;10.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2017-12;0;21.25;30;12.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2018-01;0;21.55;29.8;13.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2018-02;0;21.7;30.2;13.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2018-03;1.7;19.45;28.7;10.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2018-04;0;16.7;24.7;8.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2018-05;13;13.5;20.7;6.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2018-06;45.8;9.7;16.6;2.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2018-07;49.6;9.7;15.8;3.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2018-08;10.5;11.5;19;4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2018-09;27.5;13.8;20.6;7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2018-10;1.8;15.65;23.1;8.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2018-11;0.4;19.65;28.4;10.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2018-12;1.1;20.45;29.2;11.7
SP000008215;VALPARAISO;-33.02278;-71.64389;51;1981-01;0;17.45;21;13.9
SP000008215;VALPARAISO;-33.02278;-71.64389;51;1981-02;0;17.2;20.9;13.5
SP000008215;VALPARAISO;-33.02278;-71.64389;51;1981-03;1.5;16.4;19.4;13.4
SP000008215;VALPARAISO;-33.02278;-71.64389;51;1981-04;0;16.1;19.7;12.5
SP000008215;VALPARAISO;-33.02278;-71.64389;51;1981-05;336.2;15.45;18.1;12.8
SP000008215;VALPARAISO;-33.02278;-71.64389;51;1981-06;56.3;12.95;16.1;9.8
SP000008215;VALPARAISO;-33.02278;-71.64389;51;1981-07;13.9;12.15;15.1;9.2
SP000008215;VALPARAISO;-33.02278;-71.64389;51;1981-08;6.9;12.7;15.6;9.8
SP000008215;VALPARAISO;-33.02278;-71.64389;51;1981-09;12.9;12.95;16.7;9.2
SP000008215;VALPARAISO;-33.02278;-71.64389;51;1981-10;0.6;13.6;16.9;10.3
SP000008215;VALPARAISO;-33.02278;-71.64389;51;1981-11;0.4;14.55;17.7;11.4
SP000008215;VALPARAISO;-33.02278;-71.64389;51;1981-12;0;15.7;19.4;12
